 do you have any other recourse? This is so wrong on so many levels. Can you sue them? I wish there was a way to reinforce your points on the mistreatment you have received. Liberals are full of hate and discontent and unfortunately there are more of them than us. Idiots. URL	OFF
 But they’re still the number one Fake News Network.	OFF
"...The book makes Trump look good &amp; makes the so-called Deep State"" - 'particularly Mueller - look like a pack of partisan hacks.'  Woodward Book Proves 1 Thing, Liberals Fear Trump Isn&amp;#8217;t Breaking, the Deep State Is URL"	NOT
 shut the fuck upppp kliff i'm bigger than you and gayer than you so don't try any shit	OFF
20 more votes for #Democrats &amp; let's see... How many murders of #Conservatives #justsaying URL	OFF
 btw haven't heard about ANTIFA lately since Soros ran off without paying them after their violent riots across the US	NOT
 I think it’s a stupid choice not to put the planting of the flag in there.  You are intentionally saying FU when you could be having audiences clap and cheer because of the accomplishment of the nasa team and the country’s support.  Not going to see it.	NOT
 Antifa has never attacked voters by the way. That’s a full on lie. You have the informational diet of thinking cotton candy is a vegetable. You might want to reflect on that.	NOT
 I just read that whole thread and that guys thinks he is a boxing media social media sure have mess up some ppls  head 🤣🤣🤣🤣🤣🤣🤣🤣	OFF
 ball is in our court not yours	OFF
   I will never forget what levels you racist liberals went to and what you did to Clarence Thomas. Liberals are  the worst people ever.	OFF
  TWO YEARS TO HAND HER HOMEWORK IN......AND ITS STILL LAST MINUTE AND UNPREPARED.  PARTY OF BUSINESS😂🤣😂🤣😂🤣 CANT EVEN COBBLE A CONTRACT PROPOSAL TOGETHER IN 24 MONTHS. WOULD NEVER SURVIVE IN A REAL WORLD BUSINESS.   	NOT
" First thing that comes to mind is another Liberal hit job""  This is the damage Liberals (LibTards) are doing actual victims of Sexual Assault ..................they inciting doubt in everyone's minds.  Democrats are not a champion of Woman, nor Minorities.......they covet power URL"	NOT
  Possive dumb ass?	NOT
 I think he will get decent minutes win the champions league rotation coming into affect. He’s much higher up the pecking order than Herrera or Mctomminay. He is essentially the 4th choice for a 3 man midfield. So first option when resting or even more like today and last week!	NOT
 You are not alone! Will say prayers for you.  Hang in there!	NOT
4 and a half up on the Phillies! If you are a fan of any Georgia sports you know that no lead is safe!	NOT
#GOP on personal responsibility...  He was drunk: boys will be boys  She was drunk: slut  #republicans #conservatives #kavanaugh	OFF
 Bitter liberals are so funny.  Keep posting with anger!  So fun to read....	NOT
  He's been trashing all along even to our allies.	OFF
#treasonousgoverment california Tries New Tack on Gun Violence: Bullet Control URL	OFF
 That's new	NOT
  She is so stupid it scares us average Americans that she makes decisions on our behalf	OFF
 Just because he’s in love with her doesn’t mean she is. They don’t need to go there. It’d feel like another LF situation.	NOT
  Funny how the we need more gun control fanatics think they want a shooting war. Where are they going to go to get their free Obama guns	NOT
 bro they were laughing into her face and almost pissing their pants and i was standing beside it like wtf mind ur own business	OFF
  Tucker Carlson is not an idiot.  He knows exactly what he is doing.  That makes him malicious.	NOT
    What’s a book about President Trump got to do with an antifa pamphlet?	NOT
 Wow the guy who played the guy pitching a doggy product on Modern Family thinks he is the conscience of the nation. Also can I get Hamilton tickets?	NOT
  So Alyssa you saying he’s guilty?  What ever happened to innocent before guilty?  And if he is innocent would you at least tweet an apology?  Shut up and answer the tweet.	OFF
  I would think that if the pope was really a man of God he would have taken care of this problem in the Catholic Church instead of trying to cover it up	NOT
 Eric Holder is an arms dealer and should be in jail how did this ass slip by	OFF
  lol Why would conservatives want to hide that?  It contradicts everything Ford has claimed. 🤷🏼‍♂️	NOT
    Sorry not antifa it’s the far right you know people probaly just like you who are so desperate to control women.	NOT
 Nope. Not going to miss his sorry ass at all.	OFF
   So she is protesting blasphemy by tearing religious book of a religion that doesn't have concept of blasphemy? #Genius	NOT
  Is it credible to believe he is worse than either: gordon on the browns in 2018 or 2017 brandin cooks?	OFF
 Lake show fuck Corey Harris	NOT
 Awh shit.	OFF
  I’ve never once heard you be thankful. All you do is shit on Canada. On the police. On our history. On Conservatives.	OFF
Undertaker taking MAGA a bit to seriously smh URL	NOT
                                                Found some - please FB? URL	NOT
 It’s your opinion but mine is he is the best in the country	NOT
-Being on food stamps  -Liking boys/girls or liking both -Not knowing who you are -Your body size  -Not knowing something  -scared to ask for help -Not dating someone  -What you wear	NOT
 Deranged and demented what a perfect match for the Democratic party	OFF
 ........thank God it was not a mosque !!	NOT
 been supporting ur game for years as u know its about time u giys was free and able to communicate like you are doing &lt;3 hopefully only up from here brother	NOT
 Crazy how funny Jim used to be. Now it's funny how crazy he has become.	OFF
24 concert goers shot dead in Jacksonville with .38-caliber Smith &amp; Wesson. The NRA calls gun control research 'unethical'.	NOT
 Lol okay cuz this shit gotta be discreet 😂	OFF
 Die bitch	OFF
 continues to nosedive in ratings. Down 41% since last year. Their audience consists of weenie liberals in mommies basement. URL	NOT
 Thank Antifa for their special brand of authoritarianism  Just look at Sargon of Akkad	NOT
    Pressure from other liberals may make him change his mind. Their goal is the end result. They don’t care what it takes to get there.	NOT
 The antifa of the Muslim world	NOT
  Obesity high on the list. But people still care more about  gun control URL	NOT
 He is speaking to the best of the best  With utter disrespect ~   Our law enforcement Ice Agents  all first responders  Low middle and high class of all races and religions   DISAGREE Mr #CreepyJoeBiden  GRAVY TRAIN IS OVER PUNK!  #JoeDontTouchSoMuch Biden dirty hand joe	OFF
      #brexit    Chequers proposal is a disaster for Britain ! #ChuckChequers now ! URL	NOT
"  rae sis don't say no offense"" then like tweets calling me a sad bitch, also im truly shocked ur on the L6 train this year"""	OFF
 I’m jealous	OFF
 Go away already!	NOT
  When exactly did you adopt Malam? You have a catalog of articles as plain old Bolaji &amp; became Malam because of politics &amp; you are pleading facts here. Please	NOT
 Obama speaking unrestrained for more than 5 minutes....Trump couldn't have asked for a better gift and gun control Democrats just shot themselves in the proverbial foot URL	NOT
                  I make a deliberate choice not to discuss my lived experience of social security and any work and solidarity   with people affected.	NOT
    Q said to expand our thinking. This is what I came up with. I hope I put it in a graphic people can understand. #QAnon #GreatAwakening #PatriotsFight #WeThePeople #UnitedWeStand #KAG #MAGA #WakeUp #WalkAway #RedOctober URL	NOT
 do u have yuzusft face mod? i want it but i cant dl :o	NOT
 Oh shit this will trigger some bigots	OFF
. will serve the interests of Washington Liberals like  and   will represent conservative Kentucky values. #TooLiberalForNKY URL	NOT
 It's a red zone with no TDs.	NOT
 Woooow Trump voters are getting really crazy MAGA !	OFF
  Trump is maga	OFF
     What so democraps can do this to someone else? It's nothing but a smear campaign. Liberals just aren't honest enough to admit it.	NOT
    Antifa? Fighting neo-Nazis to oppose fascism is the same as neo-Nazis running over people with cars? This is pointless. Enough.	NOT
He can shout out to me any time he wishes.... #MAGA Thank you sir!  URL	NOT
       Gun control is racist. URL	OFF
" My thoughts and prayers are with the families.  Random mass shootings, which plague our nation, are not normal and we as a country can't allow them to be normalized,"" Craley said"",   The truth is these mass shootings are becoming too ""normal"".  Gun control would certainly help."""	OFF
#DougFord again using #Trump-style authoritarian tactics: •Discredit the media. •Repeatedly spread lies. •Build a false reality for your followers.  These are smart people. The conservatives know what they're doing. This is a planned strategy to weaken democracy. #ONpoli URL	OFF
  He is URL	NOT
 Holder is unhinged !! Brainwashed	NOT
  Basically me and my liberals friends want to decide what's right for the rest of you.	NOT
 He is going to win!	NOT
After all my years of complaining im finally getting my bitch ass wisdom teeth out so I can stop fucking crying	OFF
 yesterday this happen here😳 So much for gun control when you can't prevent a 2nd grader from bringing a gun to school huh😏 URL	OFF
     LOL at peaceful protest. Should i give you the full list?  Over 500 incidents Antifa attacked Trump supporters and none of Trump supporters attack Hillary supporters.	NOT
 No doubt she is proud of her daughter from Heaven! So sorry for your loss (at such a young age) How difficult it must have been &amp; I imagine to a certain degree still must be...She sounds as a truly wonderful person. You are her legacy!	NOT
 Is that how easily you are offended? Interesting... Good night sister. Hope someone brings a great twitter experience your way too.	NOT
A Madison resident who has posted a series of Anti-President Trump signs outside his or her home is at it again with another negative sign. URL	NOT
 Brexit &amp; conservatives as well that 🙄	NOT
    if you are really concerned about anti-semitism in our society why have you both not condemned both The Tory Party &amp; The Lib Dems for not yet adopting the IHRA?    	NOT
  Look at her moving and not one word of Truth coming out of it. If you ever get a chance to ask that layer a question ask her do you agree with me that the Golan Heights belong to 🇸🇾. She is dead dead in the water she couldn't answer it without condemning herself true	OFF
" The perpetrator is responsible for his own actions but you are ignoring that Maxine Waters &amp; others are inciting violence.  Do consider she said that they should not be able to eat, shop or do anything in peace""... how would one survive without being able to trade?"""	OFF
 As we should declare ANTIFA a terrorists group and investigate all of it's members.	NOT
  🤣🤣🤣🤣🤣🤣🤣🤣 Deep Throat	OFF
 Fucking sucks when the refs are against you. #KillTheZebras	OFF
The Whole World can see what President Trump has accomplished and Americans by-and-large are extraordinarily proud of the Trump  Administration.  It makes no difference what the Left and its Mainstream New Media dedicated conartists try and pull on us.  We are AWAKE #MAGA URL	NOT
  Can you ask Dana how worried she is for her home in (South?) Carolina? Is it close to the coast? I’m currently in N. Carolina (1st time visiting) and I get welcomed w/ a hurricane! Lordy day.. 😥😨	NOT
"    I have indeed.A watered down needy statement. Not the robust condemnation in no equivocal terms one would expect. It begins with We note with disappointment..."" Such a diluted response suggests one thing: fear of the #Tories who clearly show no gratitude for your help &amp; support."""	NOT
 Someone's is asking if Davido wasn't supposed to be in Camp? Oga madam park well!! Davido's business is non of your business. Na u send am go school? Haterz... chop shit n die	OFF
  Islamists/Antifa/leftists would not allow us to lay a wreath in memory of the 9/11 victims	NOT
 LOL. What’s failing miserably is this 11th hour ambush by the liberals. Every minute #ChristinaBlaseyFord refuses to commit to appearing she and people like you lose credibility. I love it!! 😂😂 #tcot #p2	OFF
  Obama is s sweet talker but very dangerous in his views and the actions he took and the scandals he has. Giving weapons &amp; money to terrorists. He aligned himself and bowed to them. Shadow govt to sabotage President Trump. Obama uses soros to fund antifa blm	NOT
  You are very beautifull	NOT
  No that is Antifa	NOT
 Trust me it aint ok to hit 16 - 21 year olds if you are 25 - 30 (in my opinion). But where were her parents???	NOT
  Got knocked out in the first round and one a shitty decision	OFF
    Where is your source for that?	NOT
  All U.S. WW2 vets are antifa.	NOT
 Gabole negatif thinking dong	NOT
I wonder if these are the false flags we were expecting......  URL  URL  #GreatAwakening #QAnon #followthewhiterabbit #MAGA     URL	NOT
  Oh he’s getting louder!	NOT
 hopefully you are an asu fan and not u of a	NOT
"#PeoplesVote  #StopBrexit    #remain  I don't want to go.. either, You know what, After we leave, My slogans going to be It used to be better than this"" should have stayed in. Useless goverment. URL"	OFF
  It’s ok Legatron we know you are the best and will bounce back with a new team!! Keep yo head up URL	NOT
  Yeah. He’s very immature &amp; can dish out criticism while crying and blocking instead of accepting any. It’s cool. Folks can see him for who he is mostly.	OFF
 Because claims if sex assault and rape are only political weapons to them.	NOT
 Srsly it sucks. When ur living life it’s full of bullshit rules we just gotta suck up to survive	OFF
 Laws not just for Conservatives or an unpopular group with the Media. Women have long failed other women and the Me Too is no more sincere than the Feminist movement was about Bill Clinton or Ted Kennedy.	NOT
    Totally fair. But the times it's happened to Serena in very important grand slam matches at the same slam. I get why shed be emotional. We're not in her shoes. Every match she is expected to win and it's clear she's not handling her nerves well anymore in these matches.	NOT
  She can lie in the shit she created	OFF
       Maybe stop attacking Conservatives and you might find they don’t retaliate.	OFF
"  I know the brown shirts"" in the UK were not an arm of Government then but ANTIFA and the protection they receive from our police and as shown the German Police seem to act like it."""	NOT
After you declare ANTIFA a terrorist's organization then start collecting the names of all the professors involved: URL	NOT
 The Irony is that most murders are done by illegal gun users who are gang members . This predominantly only affects Latino and black families. The problem is not gun control the problem is judges who let violent gun offenders back on Street after shooting someone.	OFF
Kyky do u love me ? Are u in Anfield ? Putain la cliiimmmm #LIVPSG	NOT
 Obama was the devil incarnate &amp; Trump is Jesus Christ himself. I get where you are coming from.	OFF
"    NRA tweet was a fraud: more than half of Americans say gunrights are the most important issue."" Falsehood. The 53% was ""gun rights/gun control"", and CA question indicates biase towards control. Deliberate knowing propaganda. URL URL"	OFF
  I think we should. But no I don’t think most American do. We divide ourselves in groups along social issues(Conservatives or liberal). Probably because we don’t have a labor party. Or a party that truly cloaks itself in labor identity.	NOT
 Burt Reynolds was the first so called Mega Star.	NOT
  The fake and bake twins!	NOT
Again if the economy is booming why is gas so MOF high 2nd question this is for the #MAGA cult how will making cars go half as far on gas doubling your cost to fill your tank make Fucking sense to you? #TuesdayThoughts URL	NOT
 to quit sex?	OFF
   Isis apparently obama let them run the world. Getting nuked by korea? BLM destroying cities. Antifa?	OFF
 I feel like this happens at the library except they argue a .30 fine because they don’t appreciate us and think she is doing us a favor by patronizing the library. But the family of seven with a huge fine on multiple picture books will write out a check then and there.	NOT
  &gt;&gt; old are you? [[She looks like a baby. Makes me wonder what she is doing in this kind of business. ]] Can we sit? [[I motion to the couch but I look to Dion for approval. I know I have no right to ask her or him to include me in their business.]]	NOT
"Susan Collins: 'Puzzling' Why Kavanaugh Allegation Came So Late""  URL #TCOT #MAGA #RedNationRising"""	NOT
 Republican-dominated Chamber of Commerce won't let him. Just like NRA ties his hands in any gun control. He'd like us to think he's in charge of everything.	NOT
  HYT ENEMY OF THE PEOPLE	OFF
  I'd still take this guy over a commie or antifa.	NOT
 He's a big crybaby because he didn't get his way for the 2016 election	NOT
 Girl you are so bomb 😍	NOT
 3D vs Digital 》 War on Reality 》 Going WHITE-HOT  We're now entering / the fight between&gt; Red-blooded humans in 3D /boots-on-the-ground reporters/ VS Avatar Digital AI /CGI Hollywood False Reality Reporting/ Polytechno-Fascists-Avatar-Digital Non-Reality URL	NOT
 So what I read was gun control doesn’t work and CA politicians are working against Californians sounds about right	NOT
   Gun control works real well in Chicago right Mr Alos	NOT
       IT WAS HIGH SCHOOL!!!	NOT
  I #WalkedAway .... from the   And I'm NEVER..... COMING... BACK.	NOT
 These bitches on my brain	OFF
  Agreed. It's probably white people screaming how offensive she is too. I wish Big Brother wasn't forced by the twitter SJW army to remove her. We have all said offensive things when we were teenagers.	OFF
"   He is by definition an antagonist in certain canons, but by no means an objective villain overall. frankly, they put effort in the franchise to make players/viewers sympathize with the character, even when he was the bad guy.""   so,,,arguable either way i guess"""	NOT
 It’s for pornhub...	OFF
 Perhaps the Myers House. Wynn runs Smithsgrove and he’s the leader of the Thorn cult. I used to think he was my friend until he revealed his true intentions. He is a madman!	OFF
 You are such a comedian edd!!	OFF
"  She knows something the liberals don't want to talk about. She said Canada was at risk"" three times in the House of Commons before she crossed the aisle. Coming from someone of her background, I'd be inclineed to take the warning seriously. Call me old fashioned."""	NOT
        What are you opposing? A neutral jurist sitting SCOTUS that weighs merits of a case as presented and determines COTUS adherance? MeToo=WarOnMen BLM=WarOnCops Antifa=WarOnSociety Abortion=War on POC &amp; POOR  #LiberalismIsAMentalDisorder #MAGA  	NOT
 i love you honey i hope you are okay take your time and take care of yourself 💕	NOT
" Everytime I hear that catch phrase now, u know, URL better than this"", I know hate is gonna be spewed."""	NOT
  She's tragic because she is an idiot and because she had tremendous internalized misogyny.   I think of the moment we are in the grips of as the Tyranny of the Half-idiot.	OFF
  LMAO CRY ME A RIVER YOU SCHMUCK! we had to put up with OVOMIT for 8 LONG YEARS! We kept our mouths shut and put our noses to the grind wheel!!!!! We didn’t RIOT AND CRY!!! GROW UP!	NOT
   . for president!! #MAGA #KAG	NOT
Kavanaugh accuser Christine Ford opens door to testifying next week Looking forward to the book  URL #MAGA #DrainTheSwamp #TermLimits #DitchMitch #PeelPelosi ⁦	NOT
#Partybeforecountry #massmedia Conservatives’ war on the press has gotten dangerous — and it’s only going to get worse URL	NOT
 Yes keep voting until the NEW REICH IN BRUSSELS GET the result they want.  Call another referendum and just see what happens.  Go away Liberals your finished	NOT
  Mmm you are so hot	OFF
 Damn I felt this shit. Why you so loud lol	OFF
 Yes yes he is Melanie’s boyfriend.	NOT
Open borders will bring this to America! Dems are brainless! Vote red like your life depends on it because it does! #KAG #MAGA URL	OFF
  It wasn’t that long ago it was taboo for the left to be involved in the military or weapons at all...now they all want to be military so they can say they are gun “experts” and push gun control	NOT
 We should all believe Feinstein because she is so upstanding. She would never hir a spy from China and employee them for over 10 years. She needs to resign. TRADER.	NOT
 He's going to need a pair of running shoes so he can look for work when he's sees we're not supporting his dumb ass movies anymore. 🤷‍♀️#walkaway	NOT
"   Hate to say it, but you got your sides mixed up. How many people have been beaten up, killed, etc by far-right radicals"". On the other hand, Antifa, Black Lives Matter, etc?"""	NOT
 You are so right on this issue and Democrats have been lying to the American people for to long lately it seems like there all going crazy in the head lol	OFF
  Racist all she is. My god less then 10% of population and cry 😿 more then other 90 put together. Trump doing a great job just cause he got white skin ya don't need hate on him over and over and over	OFF
AntiPo is better than Antifa.	NOT
 Seriously who's the dick that unfollowed	NOT
  Reading these comments..this dear boy was burned alive!!!! And some are still talking about gun control! My gosh people!	OFF
"     And a whole lot more deadly than bump stock"":  URL"	NOT
"20 Crazy Things Liberals Blame Trump For""  URL #TCOT #MAGA #RedNationRising"""	OFF
 Just sick of everything being politicized and everything being presented as right/wrong good/evil. Used to be liberals and conservatives were viewed as generally good people with different approaches to achieving the same goal. Now it's 100% us and them.	NOT
 Cool!	NOT
"             They just all want to keep their CORRUPT &amp;  CUSHIONEY JOBS!!! THRY WANT TO GO BACK TO.....BUSINESS AS USUAL ""          "" I DON'T THINK SO"" !!!!!!!!!"""	NOT
"                  Sanctions used to be the action of last resort now its there weapon of first choice"" When was this? Taking account of this graph URL  from URL &amp; URL"	NOT
"#EndPC: Teaching guide for #Portland public schools celebrates Islam, communists, terrorists, #abortion; promotes #GunControl &amp; transgenders""~&gt; URL  #EndCulturalMarxism"""	OFF
 And they say Russia is the hackers.. Hmmm...	OFF
" Unfortunately, both Liberals and Conservative parties , leaders and fringe parties no longer know what Canadians really think! They said they  know"" , but that is House ping pong rhetoric ! Even the polls aren't reliable.  CANADIANS STARVED FOR A CLEAR STRONG VISION🍁MISSION! URL"	NOT
Here’s some more of what my opponent is “resisting.” Are you better off today than you were 2 years ago? #NJ12 #MAGA #WalkAway URL	NOT
    Yeah bitch we put him back in and beat your sorry asses the bears SUCK!! BLEW A 20-0 LEAD LMAOOOO	OFF
 now we know tesco's stance on gun control	NOT
 What's doing detriment to this state (and country) is Republicans who refuse to govern as the conservatives they campaign to be. McDaniel may have some flaws (who doesn't) but he's the kind of fighter we need. Some of us are sick of the losers the GOP keeps giving us.	OFF
  She picks some random conservative issues from US and try to force fit in Indian narrative. Next might be gun control 😭	NOT
"1/ [L]iberals and conservatives are on average no more or less narcissistic compared to each other. But the two political orientations are associated with different facets of #narcissism."" URL"	NOT
//i’ll make a pinned tweet when i get home but She Is Here	NOT
  I still can't believe that you are 51 years old and yes your mom gave you some great genes	NOT
" Radicalism???  who's behind Antifa and other disruptive organizations causing havoc - your buddy George Soros.  Again, if you have a SPECIFIC accusation, you should bring it... all of your words are political rhetoric.  Nothing clear"" here."""	NOT
  Tbere aren't hardly any Conservatives left in California. Perhaps the threats are just unintelligible robo calls by Antifa comrades jacked up on Starbucks and Lucky Charms.	OFF
"&lt;BECAUSE YOU ARE MY 현재&gt; by Gió Ngày Thu Năm 1997 x Golden Beryl.  Because you are my 현재, so I'll cherish every moment with you. You are my past, present and my future."" Link: URL #HAPPYHYUNJAEDAY  #BELIEVE_HYUNJAE_DAY #너의존재가_기적이야 URL"	NOT
 What exactly does he think he is going to do? He should be careful about how he goes around issuing sly theats.	NOT
  Lol.... your going to jail	OFF
   You’ve got too many NewYork Liberals moving into the state. I see it in my town.	NOT
   Rabid nationalists who've been misled into thinking it's the liberals who are globalists.	NOT
"  Those other three are activist judges"".  They must be conservatives!"""	NOT
 Just because some flaky pink hat wearing woman says so? Try again. Where’s the police records and the like. Tired of liberals thinking they can lie to ruin someone’s life because they don’t like Trump	OFF
                                           Exactly that’s what liberals don’t understand we WILL DIE FOR OUR LOVED ONES	NOT
 Get that shit off my phone Bono - I’ll never forgive you	OFF
 Shocking.  Consider most of the country wants smart gun control. Not the Wild Wild West like you espouse.	OFF
   He is awful. And so smug.	OFF
PANIC in DC - Sessions sent letter to Supreme Court re: direction for him to UNrecuse himself...  #wwg1wga #qanon  #MAGA #walkaway           URL	NOT
 You're very welcome! There are some INCREDIBLE bloggers I have connected with on here!	NOT
 Fuck me daddy	OFF
 Omg Jin’s laugh makes me wanna laugh my whole life. He is so adorable	NOT
 Your dad is my Idol an he is raising to amazing young men	NOT
   Candiace. She is trash.	OFF
 Clown	OFF
   Democrat  supports domestic terror group #Antifa URL	NOT
 Hmm! Maybe we now know why they see such a need for gun control - restraint of _their own_ overly violent tendencies. 😉	NOT
  So conservatives freak out about coffee cups people kneeling for social injustice Nike shoes Etc I think it's the conservative that needs safe spaces	NOT
 Come on CNN.  He literally introduced himself.  The guy is a public figure for gun control.  Call him out!	OFF
    What the fuck was that dildo rider antifa fuck going on about?	OFF
" Yes, Joy  ?....  You were about to say Six-and-a-half years?"" Because that's correct, you sociopath.  You are ""stuck with this  ,""  f o r  t h e  n e x t  SIX-&amp;-ONE-HALF-YEARS.   #MAGA2KAG   🇺🇸 #WINNING"""	OFF
   And that’s why you’re a sheep. You think that Fox it’s viewers which would make up mostly Republicans/conservatives are all rich??	NOT
 Wait a sec .. shouldn’t Trump being proposing comprehensive vetting for gun control??  Wtf ? #GunControlNow #VoteBlue	NOT
 You not in GITMO yet? You do know you will face Jesus face to face don't you? Hope you repent before then because the wide gate and broad way you are on leads to destruction and it will be for eternity! Right now you are not looking so good!	NOT
  Dude... listen to yourself... igl is so much mure than just calling.. all the prepwork and everything.. yeah so niko called in one game or in one map... it’s like MIBR with cold n fallen... he is such an important player for this roster. 4 superstars and the team works. #KARRIGAN	NOT
 Apparently he had a photoshopped mustache as well!	NOT
 She is wortless why is she not checked out by secret service she is irresponsible in trying to generate hste to have somone kill thre president	OFF
   This is what is driving conservatives crazy. A GOP that won't stand against a dirty liberal mob. #WakeUpStandUpSpeakUp	NOT
 Not once did the left ask for gun control after Scalise was shot. Not once!   #VoteRedToSaveAmerica	NOT
  Lmfaoooooo	NOT
 Establishment turd 💩! Conservatives have a much better memory than liberals!! We don’t have eyes full of hypocrisy blinding us!! URL	OFF
".I think it's time we stopped being polite to and about the Left. They are not good people, they are walking filth. Small l"" liberals are their stooges, who don't see they are being used to destroy this country."""	NOT
"...We can no longer sit on the sidelines and remain silent on this issue."" - Chip Bergh, chief executive    This is what #PeopleOverProfits looks like. 👏 URL"	OFF
  Liberals want Bert and Ernie to be gay.  WTAF.	OFF
And there we go ... so according to the MAGA believers kavanaugh  couldn't have attempted to rape Dr. Ford because her lawyer made a donation to  . Idiots URL	OFF
 another judge that first blames the tool then wants to make them dangerous to the legitimate user guess we know wher he is on gun control OUT TO LUNCH  your honor sir!	OFF
  Twitter and social media seems to make errors only on conservatives and never liberals. Why is that?	NOT
  The burden of proof is on Ford. She should put up or shut up. She is not credible by any stretch.	OFF
 fucking liar she was happy to play kate nash when you asked her	OFF
  Gosh Alejandro you cheating on us.	NOT
 #straightfire needs to win tonight. She is the rightful women’s champion. #hiac	NOT
  You religious conservatives need to stop trying to shame women for expressing themselves.  It's disgraceful	OFF
 Glad you are the same person. Keep up the good hard work.	NOT
  This is what happens when you allow employees to destroy your brand.  Americans will never choose Football over our Flag. ALWAYS STAND	NOT
" And today they don't even wear hoods. They're actually proud to show their faces. Unless of course it's their  terrorist  wing the ANTIFA or their crybaby wing the  RESISTANCE"". URL"	NOT
  It is all okay with the liberals if it furthers their agenda. They have no core.	NOT
 Thanks for spreading Joe Biden’s words...he is a great American that I respect very much.	NOT
 Yeah ... as if when a lady stranger randomly walks into your home the first thing you think to do is obey her verbal commands....  Sounds like she is trying to blame HIM for his own murder.  Unbelievable.	NOT
What a dilemma! #MAGA #NEWS #NikeBoycott #ColinKaepernick #nflfootball #NFL #TrumpResign      #CNN URL	NOT
 Hey Jimmy  The View had Norm on.   THE VIEW!!!!!  You're sad.	NOT
"    What you're doing is so irresponsible &amp; I believe that ur smart enough to understand how evil you are. If the FBI or JD had some plot to thwart DT, all they had to do was leak"" to the press that he was being investigated. They DID NO SUCH THING. U know you're wrong, that's evil!"""	OFF
Thank You  We Need to #BuildTheWall to Keep Them Out But Mandatory E-Verify Will Get them Out !  #RedNationRising  #Trump #MAGA #SendThemHome  URL	NOT
 Thank you!!😭❤️	NOT
 Just like the gun control poster child David Hogge. You don't hear from him anymore. One and done	NOT
  You are not fooling anyone with what you say. If it was the SNP doing this you would be screaming blue murder. Mind you until you do the job you are meant to do. You and your fellow workers will be looked on as being part of the Establishment. Bought and sold.	NOT
  At least she’s now getting laughed at. URL	NOT
 Watching liberals get all uppity at you though was the best part.  They jump to defend the scum as ever.	NOT
 she is uncultured	OFF
                                                  Go take Economics......We'll wait😒	NOT
AntiFa fascists and Socialists are one and the same......time to respond ! URL	OFF
   She has tooo many details to be lying but they still will say she is lying	NOT
 shit ain’t gone work bruh URL	OFF
 Acting like an ass is not a good view.	OFF
                     I know many of antifa who will fight harder....and not waste government socialist money URL	NOT
" Damn...that's almost as old as I am!  Then again, he is from Utah, and he does what career politicians do...appeal to his base""!"""	NOT
So summer camp is relatable to detention centers? Liberals will paint any picture to get a non-existent point across. #maga URL	NOT
 Awesome Agree Yeah man Preach Wait... what did i just read? Oh shit	OFF
  I'm sorry but damn she is hot af	OFF
 No reporting on the death threats faced by Kavanaugh or ANY conservatives huh?	NOT
    nvm he is dodging us we can Play you now	NOT
 CNN is neither there to make money or tell the truth It solely exists to be a propaganda arm of the Democratic Party	NOT
"   I purposefully had my damsel"" be a bit of a badass. She is saved by the protag, saved by the third party member, and sticks her neck out to save their hind quarters just as often (if not more!). Sure, she may have ulterior motives (*evil laugh*) but she's still pretty kickass!"""	OFF
 2 ways for President Trump to lose in 2020. Gun control and an immigration bill with no wall.	OFF
 Thank you Don Jr! You are absolutely correct!	NOT
 Don’t care. Let them (NFL) die on the field kneeling	OFF
 ATTENTION ALL RED VOTERS!!! GET OUT AND VOTE.IF WE DON'T WE WILL LOSE EVERYTHING.	NOT
 Every one of them need to be put away for life	NOT
 Hiding like the caged animal he is.	OFF
     Your narrative is so false it is comedic. You and people like you are frauds.	NOT
 Conservatives are so sick of these tactics by liberals. First there was Bork then there was Thomas. Republicans just keep taking it too...Trump won’t take it for long though. URL	OFF
 thank you sm and it was great meeting you too!! seeing you and my other favs reminded me that its so worth pushing through the pain to be able to do things like that!!	NOT
 Perhaps FBI etc. Should look into Orrin Hatch closet and investigate what he is hiding Sex Offenders always stick together	OFF
    Riots everywhere 😡😡😡😡👊👊👊👊	NOT
 College football is much more interesting than the NFL protesters.	NOT
"    The only one suffering terrorist attacks is Mussolini""  even if that were true, the way that ""terrorist"" is generally defined (as ""doing violence against power, outside of government realm"")  of course its true  its irrelevant, Hitler by that analogy wasnt a criminal. Antifa was"""	NOT
 2 Cor 5:17 “Therefore if anyone is in Christ [Consciousness] he is a new creation. Old things have passed away and look! New things have come.”	NOT
           Fluffy was found 🐈❤️💙🐾‼️	NOT
Make sure you Vote REPUBLICAN up and down your ballots. Vote RED for conservative  values. Vote Republican candidates only to help our POTUS Trump help Americans to MAGA URL	NOT
 Agree. People forgetting how good he is.	NOT
 you are a hypocritical hack. URL	OFF
 Should I share the quotes from notable U.S conservatives?	NOT
 And people still buy their shit. Why?	OFF
   ... those are conservative values? Last time I checked those were more descriptive of liberals than conservatives	NOT
   Such as?  Cable?  He got snapped up pretty quick after he was fired.  Not saying he is a good coach but people in the league obviously think so	NOT
Business is business. I love this story. URL	OFF
 Liberals are claustrophobic? 😬	OFF
 Holder is a complete corrupt scum bag. I remember when he announced his is part of the resistance. Which means he want to resist the people who voted for Trump. Can U imagine the people he would have hunted down and prosecuted if this happened to bone head obama	OFF
                                                  Anarchists are left wing extremists. They stand with antifa.	OFF
